id,price,nb_bedrooms,indoor_surface,zip_code,subtype,currency,building_state,year_of_construction,energy_certificate,outdoor_terrace_exists,energy,kitchen_type,land_surface,outdoor_surface,country,province,city,parking,url,type
20620520,244000.0,3,142.0,2280,apartment,eur,GOOD,1981.0,B,True,gas,semi_equipped,,,Belgique,Anvers,GROBBENDONK,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/grobbendonk/2280/20620520,apartment
20503809,269000.0,2,85.0,9700,apartment,eur,GOOD,2006.0,B,True,gas,,,,Belgique,Flandre Orientale,Oudenaarde,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oudenaarde/9700/20503809,apartment
20804185,360000.0,3,131.0,2100,duplex,eur,GOOD,,B,True,gas,,,,Belgique,Anvers,Deurne (2100),False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/deurne-2100/2100/20804185,apartment
20804193,279000.0,3,126.0,9990,apartment,eur,,1995.0,D,True,,,,,Belgique,Flandre Orientale,Maldegem,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/maldegem/9990/20804193,apartment
20718706,235000.0,2,76.0,3970,apartment,eur,GOOD,2014.0,A,True,gas,installed,,,Belgique,Limbourg,Leopoldsburg,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/leopoldsburg/3970/20718706,apartment
20663618,259000.0,2,86.0,1210,apartment,eur,GOOD,1938.0,G,False,gas,installed,,,Belgique,Bruxelles,Saint-Josse-ten-Noode,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/saint-josse-ten-noode/1210/20663618,apartment
20608481,249000.0,2,64.0,8400,apartment,eur,JUST_RENOVATED,1994.0,D,True,electric,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20608481,apartment
20804178,650000.0,4,300.0,9120,house,eur,GOOD,,C,True,,,880.0,310.0,Belgique,Flandre Orientale,Haasdonk,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/haasdonk/9120/20804178,house
20804191,355000.0,3,101.0,9600,house,eur,TO_RENOVATE,,F,False,gas,installed,1900.0,,Belgique,Flandre Orientale,Ronse,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ronse/9600/20804191,house
20711090,239000.0,2,82.0,2500,apartment,eur,GOOD,1958.0,C,True,gas,semi_equipped,,,Belgique,Anvers,LIER,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/20711090,apartment
20570155,265000.0,2,71.0,8380,apartment,eur,GOOD,2000.0,C,True,electric,installed,,,Belgique,Flandre Occidentale,ZEEBRUGGE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/zeebrugge/8380/20570155,apartment
20804172,335000.0,1,72.0,2000,apartment,eur,GOOD,,C,True,,,,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20804172,apartment
20452018,249000.0,2,89.0,2845,apartment,eur,GOOD,1996.0,B,True,gas,hyper_equipped,,,Belgique,Anvers,NIEL,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/niel/2845/20452018,apartment
20668651,249000.0,2,66.0,2200,apartment,eur,AS_NEW,2012.0,A,True,gas,semi_equipped,,,Belgique,Anvers,HERENTALS,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/herentals/2200/20668651,apartment
20574759,235000.0,2,103.0,2570,apartment,eur,GOOD,1978.0,B,True,gas,semi_equipped,,,Belgique,Anvers,DUFFEL,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/duffel/2570/20574759,apartment
20804150,339000.0,4,193.0,8520,house,eur,GOOD,,F,True,gas,installed,282.0,85.0,Belgique,Flandre Occidentale,Kuurne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/kuurne/8520/20804150,house
20804177,538000.0,3,193.0,3500,house,eur,,2025.0,,True,,,318.0,,Belgique,Limbourg,Hasselt,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/hasselt/3500/20804177,house
20099572,250000.0,2,67.0,1160,apartment,eur,GOOD,2012.0,F,False,electric,installed,,,Belgique,Bruxelles,Auderghem,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/20099572,apartment
20737838,265000.0,2,65.0,2610,apartment,eur,GOOD,,B,True,gas,installed,,,Belgique,Anvers,WILRIJK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20737838,apartment
20804188,675000.0,3,,9850,house,eur,GOOD,2018.0,A,False,,installed,549.0,,Belgique,Flandre Orientale,Landegem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/landegem/9850/20804188,house
20804160,495000.0,3,115.0,1150,penthouse,eur,AS_NEW,1976.0,E,True,gas,hyper_equipped,,,Belgique,Bruxelles,Woluwe-Saint-Pierre,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/woluwe-saint-pierre/1150/20804160,apartment
20711697,274500.0,2,95.0,2100,apartment,eur,GOOD,2000.0,B,True,gas,installed,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20711697,apartment
20804171,925000.0,3,170.0,8300,house,eur,GOOD,2025.0,,False,,,139.0,,Belgique,Flandre Occidentale,Knokke,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke/8300/20804171,house
20744189,279000.0,2,105.0,2600,apartment,eur,GOOD,1967.0,B,True,gas,semi_equipped,,,Belgique,Anvers,Antwerp,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerp/2600/20744189,apartment
20683708,299000.0,2,104.0,2000,apartment,eur,GOOD,1982.0,C,True,gas,semi_equipped,,,Belgique,Anvers,ANTWERPEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20683708,apartment
20804145,295000.0,3,120.0,9150,house,eur,GOOD,1991.0,C,True,electric,,96.0,,Belgique,Flandre Orientale,Rupelmonde,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/rupelmonde/9150/20804145,house
20804103,529000.0,2,257.0,9100,villa,eur,TO_BE_DONE_UP,1980.0,D,False,gas,,3262.0,,Belgique,Flandre Orientale,Sint-Niklaas,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/sint-niklaas/9100/20804103,house
20516930,335000.0,2,103.0,8370,apartment,eur,GOOD,2007.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20516930,apartment
20656492,344000.0,1,149.0,9700,loft,eur,AS_NEW,2005.0,C,False,gas,hyper_equipped,,,Belgique,Flandre Orientale,Oudenaarde,False,https://www.immoweb.be/fr/annonce/loft/a-vendre/oudenaarde/9700/20656492,apartment
20535090,365000.0,2,94.0,1640,apartment,eur,TO_RENOVATE,1970.0,C,True,gas,installed,,,Belgique,Brabant Flamand,SINT-GENESIUS-RODE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-genesius-rode/1640/20535090,apartment
20804113,349000.0,5,245.0,8820,house,eur,AS_NEW,,D,False,gas,installed,197.0,,Belgique,Flandre Occidentale,Torhout,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/torhout/8820/20804113,house
20684090,319000.0,2,117.0,2250,apartment,eur,GOOD,2007.0,B,True,gas,semi_equipped,,,Belgique,Anvers,OLEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/olen/2250/20684090,apartment
20257835,299000.0,4,168.0,6700,apartment,eur,GOOD,1930.0,B,False,gas,semi_equipped,,,Belgique,Luxembourg,Arlon,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon/6700/20257835,apartment
20615701,299000.0,2,100.0,2140,apartment,eur,GOOD,1979.0,B,True,gas,hyper_equipped,,,Belgique,Anvers,BORGERHOUT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/borgerhout/2140/20615701,apartment
20412757,334000.0,3,131.0,9230,apartment,eur,GOOD,2015.0,B,True,gas,installed,,170.0,Belgique,Flandre Orientale,Wetteren,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wetteren/9230/20412757,apartment
20503807,348000.0,3,136.0,9700,apartment,eur,GOOD,2002.0,C,True,electric,,,,Belgique,Flandre Orientale,Oudenaarde,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oudenaarde/9700/20503807,apartment
20580498,310000.0,3,,1090,house,eur,,,G,False,,,0.0,,Belgique,Bruxelles,Jette,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/jette/1090/20580498,house
20620438,289000.0,2,76.0,2200,apartment,eur,AS_NEW,2020.0,A,True,gas,installed,,,Belgique,Anvers,HERENTALS,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/herentals/2200/20620438,apartment
20683818,325000.0,3,125.0,2140,apartment,eur,JUST_RENOVATED,1977.0,B,True,gas,installed,,,Belgique,Anvers,Borgerhout,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/borgerhout/2140/20683818,apartment
20804124,249000.0,1,,9300,apartment,eur,GOOD,,,True,,,,,Belgique,Flandre Orientale,Aalst (9300),False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/aalst-9300/9300/20804124,apartment
20804114,1345000.0,4,232.0,3210,villa,eur,AS_NEW,1980.0,C,True,,,3968.0,,Belgique,Brabant Flamand,Linden,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/linden/3210/20804114,house
20683721,349000.0,2,104.0,2000,apartment,eur,GOOD,1900.0,C,True,gas,installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20683721,apartment
20804092,146000.0,2,82.0,4020,house,eur,GOOD,,D,True,gas,installed,0.0,,Belgique,Liège,LIÈGE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4020/20804092,house
20436189,299000.0,3,100.0,8400,apartment,eur,JUST_RENOVATED,1967.0,C,True,fueloil,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20436189,apartment
20725347,299000.0,1,70.0,1800,apartment,eur,GOOD,2019.0,A,True,gas,hyper_equipped,,,Belgique,Brabant Flamand,Vilvoorde,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/vilvoorde/1800/20725347,apartment
11293152,345000.0,2,70.0,1180,apartment,eur,GOOD,1978.0,E,True,gas,not_installed,,,Belgique,Bruxelles,Uccle,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/11293152,apartment
20625714,299000.0,2,79.0,2180,apartment,eur,AS_NEW,2018.0,A,True,gas,semi_equipped,,,Belgique,Anvers,EKEREN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ekeren/2180/20625714,apartment
20804134,379000.0,6,176.0,2520,apartment_block,eur,TO_RENOVATE,1948.0,F,True,fueloil,,198.0,,Belgique,Anvers,Broechem,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/broechem/2520/20804134,house
20804139,299000.0,4,225.0,2060,apartment_block,eur,TO_RENOVATE,1954.0,B,False,,semi_equipped,51.0,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/antwerpen/2060/20804139,house
20720983,315000.0,2,92.0,2930,apartment,eur,GOOD,1978.0,B,True,gas,installed,,,Belgique,Anvers,BRASSCHAAT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brasschaat/2930/20720983,apartment
20570763,349000.0,2,90.0,8400,apartment,eur,JUST_RENOVATED,1964.0,B,True,,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20570763,apartment
20617430,290000.0,1,115.0,2500,apartment,eur,GOOD,1998.0,C,True,gas,semi_equipped,,,Belgique,Anvers,LIER,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/20617430,apartment
20718193,349000.0,3,102.0,9120,apartment,eur,GOOD,1978.0,B,True,gas,hyper_equipped,,,Belgique,Flandre Orientale,BEVEREN-WAAS,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/beveren-waas/9120/20718193,apartment
20753920,295000.0,2,85.0,2100,apartment,eur,GOOD,2020.0,A,True,gas,installed,,,Belgique,Anvers,Deurne (2100),False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne-2100/2100/20753920,apartment
20804133,399000.0,4,230.0,2800,house,eur,,1850.0,C,True,gas,,154.0,,Belgique,Anvers,Mechelen,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/mechelen/2800/20804133,house
20804102,750000.0,3,200.0,1160,apartment_block,eur,GOOD,1937.0,D,True,,installed,50.0,,Belgique,Bruxelles,Auderghem,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/auderghem/1160/20804102,house
20523658,310000.0,2,85.0,9070,apartment,eur,GOOD,2007.0,B,True,gas,,,,Belgique,Flandre Orientale,HEUSDEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/heusden/9070/20523658,apartment
20804135,150000.0,2,85.0,9960,house,eur,TO_RENOVATE,1935.0,F,False,,,410.0,,Belgique,Flandre Orientale,Assenede,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/assenede/9960/20804135,house
20467630,290000.0,2,85.0,1330,duplex,eur,GOOD,,E,False,gas,usa_hyper_equipped,,,Belgique,Brabant Wallon,RIXENSART,False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/rixensart/1330/20467630,apartment
20804142,379000.0,6,176.0,2520,house,eur,TO_RENOVATE,1948.0,F,True,fueloil,,198.0,,Belgique,Anvers,Broechem,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/broechem/2520/20804142,house
20804121,445000.0,3,239.0,8710,house,eur,GOOD,1987.0,C,True,fueloil,,1111.0,,Belgique,Flandre Occidentale,Wielsbeke,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/wielsbeke/8710/20804121,house
20804095,215000.0,1,54.0,1190,apartment,eur,TO_RENOVATE,1968.0,F,True,gas,,,,Belgique,Bruxelles,FOREST,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/forest/1190/20804095,apartment
20754165,280000.0,2,96.0,1080,apartment,eur,AS_NEW,2004.0,G,True,electric,usa_hyper_equipped,,,Belgique,Bruxelles,Molenbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/molenbeek/1080/20754165,apartment
20504921,345000.0,3,140.0,3500,apartment,eur,JUST_RENOVATED,,B,True,gas,installed,,,Belgique,Limbourg,Hasselt,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/hasselt/3500/20504921,apartment
20632103,279000.0,1,67.0,1190,apartment,eur,AS_NEW,,C,True,gas,installed,,,Belgique,Bruxelles,Vorst,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/vorst/1190/20632103,apartment
20745562,319000.0,3,106.0,2070,apartment,eur,AS_NEW,2002.0,B,True,gas,installed,,,Belgique,Anvers,BURCHT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/burcht/2070/20745562,apartment
20804125,499000.0,5,160.0,1200,duplex,eur,AS_NEW,1977.0,D,True,gas,installed,,,Belgique,Bruxelles,Woluwe-Saint-Lambert,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/woluwe-saint-lambert/1200/20804125,apartment
20804129,225000.0,4,179.0,8377,house,eur,,,C,False,,,100.0,,Belgique,Flandre Occidentale,Zuienkerke,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/zuienkerke/8377/20804129,house
20275313,599000.0,2,88.0,8300,duplex,eur,GOOD,2009.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,Knokke,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/knokke/8300/20275313,apartment
20498885,499000.0,2,105.0,8370,apartment,eur,GOOD,1978.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20498885,apartment
20693541,495000.0,2,125.0,2018,apartment,eur,JUST_RENOVATED,1920.0,B,True,gas,installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2018/20693541,apartment
20600344,545000.0,3,140.0,2018,apartment,eur,AS_NEW,1967.0,B,True,,hyper_equipped,,,Belgique,Anvers,Antwerpen,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2018/20600344,apartment
20675048,389000.0,3,170.0,2500,apartment,eur,AS_NEW,2004.0,B,True,gas,installed,,,Belgique,Anvers,LIER,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/20675048,apartment
20246944,439000.0,3,128.0,8370,apartment,eur,AS_NEW,1980.0,A,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20246944,apartment
20716008,735000.0,3,182.0,8370,apartment,eur,AS_NEW,2006.0,A,True,gas,hyper_equipped,,,Belgique,Flandre Occidentale,BLANKENBERGE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20716008,apartment
20453541,595000.0,2,89.0,8300,apartment,eur,GOOD,1988.0,B,True,electric,installed,,,Belgique,Flandre Occidentale,Knokke,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/20453541,apartment
20804054,235000.0,4,220.0,1370,house,eur,TO_RENOVATE,,F,False,fueloil,semi_equipped,300.0,,Belgique,Brabant Wallon,ZÉTRUD-LUMAY,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/zetrud-lumay/1370/20804054,house
20656867,425000.0,3,220.0,1370,house,eur,,1984.0,E,False,electric,installed,1200.0,,Belgique,Brabant Wallon,JODOIGNE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/jodoigne/1370/20656867,house
20804049,785000.0,4,193.0,3090,villa,eur,AS_NEW,1964.0,D,True,gas,hyper_equipped,0.0,300.0,Belgique,Brabant Flamand,Overijse,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/overijse/3090/20804049,house
11421989,695000.0,2,88.0,8300,ground_floor,eur,AS_NEW,2019.0,A,True,gas,hyper_equipped,,85.0,Belgique,Flandre Occidentale,Knokke-Heist,False,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/knokke-heist/8300/11421989,apartment
20724778,420000.0,2,125.0,8400,apartment,eur,TO_BE_DONE_UP,1965.0,C,True,gas,,,,Belgique,Flandre Occidentale,Oostende,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20724778,apartment
20789941,445000.0,4,190.0,5100,villa,eur,GOOD,1997.0,C,True,fueloil,installed,740.0,,Belgique,Namur,WIERDE,False,https://www.immoweb.be/fr/annonce/villa/a-vendre/wierde/5100/20789941,house
20772627,479000.0,3,97.0,3000,apartment,eur,AS_NEW,1963.0,B,True,,hyper_equipped,,,Belgique,Brabant Flamand,Leuven,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/leuven/3000/20772627,apartment
20226232,449000.0,2,176.0,3960,apartment,eur,GOOD,2000.0,B,True,gas,installed,,,Belgique,Limbourg,BREE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bree/3960/20226232,apartment
20804045,895000.0,3,104.0,8620,apartment,eur,,1990.0,B,True,electric,,,,Belgique,Flandre Occidentale,Nieuwpoort (Nieuwpoort),True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuwpoort-nieuwpoort/8620/20804045,apartment
20804050,375000.0,2,130.0,1933,duplex,eur,,1999.0,B,True,gas,,,,Belgique,Brabant Flamand,Sterrebeek,False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/sterrebeek/1933/20804050,apartment
20504519,599000.0,2,71.0,8300,apartment,eur,GOOD,1989.0,B,True,,,,,Belgique,Flandre Occidentale,Knokke-Heist,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/20504519,apartment
20804070,285000.0,3,90.0,7850,house,eur,,,D,False,gas,,288.0,,Belgique,Hainaut,Enghien,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/enghien/7850/20804070,house
20802496,179000.0,1,56.0,4130,chalet,eur,AS_NEW,1952.0,E,True,pellet,,760.0,550.0,Belgique,Liège,ESNEUX,False,https://www.immoweb.be/fr/annonce/chalet/a-vendre/esneux/4130/20802496,house
20804060,189000.0,1,75.0,1090,apartment,eur,,1966.0,,True,gas,installed,,,Belgique,Bruxelles,Jette,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/jette/1090/20804060,apartment
20804074,250000.0,1,65.0,1300,apartment,eur,AS_NEW,2017.0,B,True,gas,usa_installed,,,Belgique,Brabant Wallon,Wavre,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wavre/1300/20804074,apartment
20643185,747500.0,2,103.0,8301,apartment,eur,GOOD,2006.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,Heist-aan-Zee,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/heist-aan-zee/8301/20643185,apartment
20804062,215000.0,2,75.0,1070,apartment,eur,,1962.0,,True,gas,installed,,,Belgique,Bruxelles,Anderlecht,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/anderlecht/1070/20804062,apartment
20649806,425000.0,2,109.0,1000,apartment,eur,GOOD,1936.0,D,True,gas,installed,,,Belgique,Bruxelles,Bruxelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/20649806,apartment
20804056,325000.0,3,112.0,2830,apartment,eur,GOOD,2011.0,A,True,gas,installed,,,Belgique,Anvers,WILLEBROEK,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/willebroek/2830/20804056,apartment
20691829,390000.0,3,132.0,9051,apartment,eur,GOOD,1964.0,B,True,gas,installed,,,Belgique,Flandre Orientale,SINT-DENIJS-WESTREM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-denijs-westrem/9051/20691829,apartment
10924141,395000.0,2,131.0,1030,penthouse,eur,GOOD,,G,True,gas,hyper_equipped,,,Belgique,Bruxelles,Schaerbeek,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/schaerbeek/1030/10924141,apartment
20694128,465000.0,2,79.0,8400,penthouse,eur,GOOD,2001.0,C,True,gas,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/oostende/8400/20694128,apartment
20738688,190000.0,3,115.0,9700,house,eur,TO_RENOVATE,1920.0,F,False,,semi_equipped,814.0,,Belgique,Flandre Orientale,OUDENAARDE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/oudenaarde/9700/20738688,house
20722990,449000.0,2,94.0,9890,apartment,eur,GOOD,2018.0,A,True,gas,,,,Belgique,Flandre Orientale,Gavere,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gavere/9890/20722990,apartment
20577968,485000.0,2,80.0,8670,apartment,eur,GOOD,2001.0,D,True,electric,installed,,,Belgique,Flandre Occidentale,OOSTDUINKERKE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostduinkerke/8670/20577968,apartment
